date,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
15-11-2025,North West Delhi,110009,13,4,1,2,33,17,14
15-11-2025,North West Delhi,110033,17,9,0,12,108,136,106
15-11-2025,North West Delhi,110034,15,4,3,10,112,86,84
15-11-2025,North West Delhi,110035,4,1,0,10,32,50,32
15-11-2025,North West Delhi,110036,17,4,0,0,0,0,0
15-11-2025,North West Delhi,110039,20,5,0,8,43,0,0
15-11-2025,North West Delhi,110040,11,6,0,14,80,54,72
15-11-2025,North West Delhi,110042,45,15,1,10,95,0,0
15-11-2025,North West Delhi,110052,13,2,1,4,53,27,12
15-11-2025,North West Delhi,110081,16,1,0,0,0,0,0
15-11-2025,North West Delhi,110082,10,5,0,10,22,12,34
15-11-2025,North West Delhi,110083,16,1,0,4,23,17,11
15-11-2025,North West Delhi,110085,35,5,0,12,101,0,0
15-11-2025,North West Delhi,110086,84,12,0,15,139,0,0
15-11-2025,North West Delhi,110088,8,0,0,2,64,36,42
15-11-2025,North West Delhi,110089,6,0,0,10,52,14,18
15-11-2025,North West Delhi,110094,1,0,0,0,2,0,3
15-11-2025,Shahdara,110032,3,0,0,2,34,0,0
15-11-2025,Shahdara,110053,1,2,0,0,5,0,0
15-11-2025,Shahdara,110093,1,1,0,3,17,0,0
15-11-2025,Shahdara,110095,1,1,0,7,26,0,6
15-11-2025,South Delhi,110003,1,0,0,0,2,0,2
15-11-2025,South Delhi,110013,5,2,2,0,0,0,0
15-11-2025,South Delhi,110014,5,2,1,2,24,28,14
15-11-2025,South Delhi,110016,5,2,0,1,3,0,0
15-11-2025,South Delhi,110017,17,2,4,0,0,0,0
15-11-2025,South Delhi,110019,13,2,1,0,0,0,0
15-11-2025,South Delhi,110020,7,4,0,0,0,0,0
15-11-2025,South Delhi,110024,6,0,1,0,12,0,0
15-11-2025,South Delhi,110025,30,8,0,8,72,41,30
15-11-2025,South Delhi,110030,13,2,0,0,0,0,0
15-11-2025,South Delhi,110044,85,10,0,8,94,0,0
15-11-2025,South Delhi,110047,7,2,0,0,0,0,0
15-11-2025,South Delhi,110048,3,0,1,0,20,14,7
15-11-2025,South Delhi,110049,4,0,1,10,20,16,4
15-11-2025,South Delhi,110062,65,13,0,1,104,82,81
15-11-2025,South Delhi,110065,18,1,0,0,25,0,0
15-11-2025,South Delhi,110068,4,1,0,2,19,13,7
15-11-2025,South Delhi,110074,16,3,0,0,42,20,16
15-11-2025,South Delhi,110076,12,5,0,2,64,48,36
15-11-2025,South Delhi,110080,17,0,0,1,17,7,3
15-11-2025,South East Delhi,110025,3,0,0,2,13,1,2
15-11-2025,South West Delhi,110010,4,0,0,2,10,15,10
15-11-2025,South West Delhi,110021,0,0,1,0,9,2,3
15-11-2025,South West Delhi,110022,4,0,0,0,0,0,0
15-11-2025,South West Delhi,110023,3,1,1,0,0,0,0
15-11-2025,South West Delhi,110028,2,2,0,1,22,3,7
15-11-2025,South West Delhi,110029,3,1,0,0,8,38,6
15-11-2025,South West Delhi,110030,0,1,0,0,1,0,1
15-11-2025,South West Delhi,110037,16,0,0,12,72,58,38
15-11-2025,South West Delhi,110038,1,1,0,2,6,3,1
15-11-2025,South West Delhi,110043,34,7,0,9,87,0,0
15-11-2025,South West Delhi,110045,28,2,2,0,0,0,0
15-11-2025,South West Delhi,110046,6,3,0,4,30,29,28
15-11-2025,South West Delhi,110057,3,1,0,0,0,0,0
15-11-2025,South West Delhi,110061,3,0,0,0,13,22,10
15-11-2025,South West Delhi,110064,5,1,2,1,13,0,0
15-11-2025,South West Delhi,110066,1,1,0,0,3,0,0
15-11-2025,South West Delhi,110067,1,1,0,2,12,12,4
15-11-2025,South West Delhi,110070,6,1,1,4,32,10,9
15-11-2025,South West Delhi,110071,8,2,0,0,0,0,0
15-11-2025,South West Delhi,110072,3,1,0,0,5,0,0
15-11-2025,South West Delhi,110073,1,1,0,0,3,4,6
15-11-2025,South West Delhi,110075,11,1,1,4,43,34,14
15-11-2025,South West Delhi,110077,17,2,1,4,122,42,36
15-11-2025,South West Delhi,110078,11,3,0,18,90,54,40
15-11-2025,West Delhi,110015,20,1,0,2,28,0,0
15-11-2025,West Delhi,110018,20,3,0,10,220,100,102
15-11-2025,West Delhi,110027,17,6,1,4,39,0,0
15-11-2025,West Delhi,110041,43,9,2,17,99,45,55
15-11-2025,West Delhi,110043,6,1,0,4,32,6,10
15-11-2025,West Delhi,110058,3,1,0,3,19,0,0
15-11-2025,West Delhi,110059,72,24,2,22,254,137,114
15-11-2025,West Delhi,110063,4,2,0,3,36,19,26
15-11-2025,West Delhi,110087,6,0,0,3,21,11,11
15-12-2025,Central Delhi,110001,2,0,0,0,7,2,2
15-12-2025,Central Delhi,110002,14,1,0,4,52,0,0
15-12-2025,Central Delhi,110003,14,4,0,0,29,42,38
15-12-2025,Central Delhi,110005,9,0,0,4,35,0,0
15-12-2025,Central Delhi,110008,4,0,1,5,69,0,0
15-12-2025,Central Delhi,110011,1,0,0,0,2,0,2
15-12-2025,Central Delhi,110012,6,0,0,0,21,0,0
15-12-2025,Central Delhi,110055,19,0,0,5,43,0,0
15-12-2025,Central Delhi,110060,1,0,0,0,0,0,0
15-12-2025,East Delhi,110031,12,8,0,5,93,52,45
15-12-2025,East Delhi,110032,11,1,0,0,26,2,42
15-12-2025,East Delhi,110051,14,3,0,12,166,76,64
15-12-2025,East Delhi,110053,1,0,0,0,8,6,1
15-12-2025,East Delhi,110091,30,3,0,10,81,88,108
15-12-2025,East Delhi,110092,30,2,0,14,270,104,78
15-12-2025,East Delhi,110095,14,2,0,6,72,86,112
15-12-2025,East Delhi,110096,29,5,0,6,99,0,0
15-12-2025,Najafgarh,110043,1,1,0,0,10,0,6
15-12-2025,New Delhi,110001,2,0,0,0,18,16,12
15-12-2025,New Delhi,110021,2,0,0,5,8,0,10
15-12-2025,North Delhi,110006,33,3,0,0,58,47,65
15-12-2025,North Delhi,110007,19,3,1,8,98,62,72
15-12-2025,North Delhi,110054,6,3,0,0,0,0,0
15-12-2025,North Delhi,110084,31,10,0,18,130,126,128
15-12-2025,North East,110053,7,0,0,0,80,2,94
15-12-2025,North East,110093,12,2,0,1,17,0,0
15-12-2025,North East,110094,17,7,0,1,68,2,180
15-12-2025,North East Delhi,110032,7,0,0,0,16,0,0
15-12-2025,North East Delhi,110053,29,11,0,0,0,0,0
15-12-2025,North East Delhi,110090,1,0,0,0,2,1,0
15-12-2025,North East Delhi,110093,26,4,0,8,82,91,79
15-12-2025,North East Delhi,110094,71,24,0,0,0,0,0
15-12-2025,North West Delhi,110009,11,1,0,5,26,40,30
15-12-2025,North West Delhi,110033,24,4,0,5,95,0,0
15-12-2025,North West Delhi,110034,16,2,1,14,198,134,80
15-12-2025,North West Delhi,110035,6,1,0,1,29,0,0
15-12-2025,North West Delhi,110036,9,1,0,0,0,0,0
15-12-2025,North West Delhi,110039,20,6,0,5,43,74,64
15-12-2025,North West Delhi,110040,30,8,0,7,57,53,40
15-12-2025,North West Delhi,110042,35,10,0,14,132,105,97
15-12-2025,North West Delhi,110052,15,3,0,5,75,24,24
15-12-2025,North West Delhi,110056,1,0,0,0,6,0,0
15-12-2025,North West Delhi,110081,9,1,0,2,57,36,39
15-12-2025,North West Delhi,110082,8,0,0,4,15,0,0
15-12-2025,North West Delhi,110083,14,4,0,13,55,75,48
15-12-2025,North West Delhi,110085,37,2,1,0,0,0,0
15-12-2025,North West Delhi,110086,85,8,0,34,193,0,0
15-12-2025,North West Delhi,110088,10,1,0,2,38,54,68
15-12-2025,North West Delhi,110089,9,1,0,3,28,9,4
15-12-2025,Shahdara,110032,4,0,0,2,54,14,20
15-12-2025,Shahdara,110093,3,0,0,0,11,0,0
15-12-2025,Shahdara,110095,0,1,0,10,66,2,14
15-12-2025,South Delhi,110003,4,1,0,0,2,0,0
15-12-2025,South Delhi,110013,1,0,0,0,19,5,5
15-12-2025,South Delhi,110014,5,2,0,0,60,34,20
15-12-2025,South Delhi,110016,4,1,1,1,9,8,4
15-12-2025,South Delhi,110017,17,1,4,9,50,14,19
15-12-2025,South Delhi,110019,29,4,1,4,85,45,31
15-12-2025,South Delhi,110020,12,1,0,8,52,24,34
15-12-2025,South Delhi,110024,6,1,2,0,38,10,12
15-12-2025,South Delhi,110025,31,11,0,0,0,0,0
15-12-2025,South Delhi,110030,23,1,0,0,0,0,0
15-12-2025,South Delhi,110044,52,8,0,2,118,0,0
15-12-2025,South Delhi,110047,7,4,0,2,54,28,34
15-12-2025,South Delhi,110048,8,0,0,0,0,0,0
15-12-2025,South Delhi,110049,4,1,0,4,30,10,10
15-12-2025,South Delhi,110062,64,9,0,5,136,0,0
15-12-2025,South Delhi,110065,11,1,2,1,26,0,0
15-12-2025,South Delhi,110068,12,5,0,2,31,30,26
15-12-2025,South Delhi,110074,23,3,0,0,0,0,0
15-12-2025,South Delhi,110076,13,1,0,0,0,0,0
15-12-2025,South Delhi,110080,14,1,0,2,31,0,0
15-12-2025,South East Delhi,110025,4,0,0,3,20,2,4
15-12-2025,South West Delhi,110010,3,1,0,4,22,18,30
15-12-2025,South West Delhi,110016,1,0,0,0,0,0,0
15-12-2025,South West Delhi,110021,7,0,0,0,2,0,0
15-12-2025,South West Delhi,110022,7,0,0,0,15,0,0
15-12-2025,South West Delhi,110023,10,2,0,0,16,0,0
15-12-2025,South West Delhi,110028,11,0,0,0,20,6,6
15-12-2025,South West Delhi,110029,2,0,1,1,8,2,12
15-12-2025,South West Delhi,110030,1,1,0,0,0,0,0
15-12-2025,South West Delhi,110037,21,3,1,0,0,0,0
15-12-2025,South West Delhi,110038,2,0,0,0,6,8,8
15-12-2025,South West Delhi,110043,84,9,0,11,97,0,0
15-12-2025,South West Delhi,110045,26,3,0,11,112,98,108
15-12-2025,South West Delhi,110046,8,1,0,11,47,48,30
15-12-2025,South West Delhi,110057,6,0,0,2,34,10,6
15-12-2025,South West Delhi,110061,9,0,0,0,0,0,0
15-12-2025,South West Delhi,110064,8,2,0,0,48,24,16
15-12-2025,South West Delhi,110066,4,0,0,0,5,1,3
15-12-2025,South West Delhi,110067,4,3,0,1,23,0,0
15-12-2025,South West Delhi,110070,14,0,1,0,0,0,0
15-12-2025,South West Delhi,110071,11,0,0,0,0,0,0
15-12-2025,South West Delhi,110072,1,0,0,0,0,0,0
15-12-2025,South West Delhi,110073,3,0,0,0,10,13,7
15-12-2025,South West Delhi,110075,10,1,0,8,46,30,24
15-12-2025,South West Delhi,110077,14,3,1,7,52,42,26
15-12-2025,South West Delhi,110078,20,1,0,14,104,44,32
15-12-2025,West Delhi,110015,17,1,0,10,56,44,52
15-12-2025,West Delhi,110018,27,4,0,4,115,92,86
15-12-2025,West Delhi,110026,5,0,0,0,0,0,0
15-12-2025,West Delhi,110027,16,2,0,6,62,50,34
15-12-2025,West Delhi,110041,48,4,0,0,0,0,0
15-12-2025,West Delhi,110043,4,1,0,4,20,10,9
15-12-2025,West Delhi,110058,12,3,0,0,19,86,36
15-12-2025,West Delhi,110059,112,18,0,19,337,111,112
15-12-2025,West Delhi,110063,9,1,0,2,34,30,64
15-12-2025,West Delhi,110087,7,0,0,2,27,14,10
16-06-2025,Central Delhi,110001,1,0,0,0,0,0,2
16-06-2025,Central Delhi,110002,0,4,0,0,0,0,0
16-06-2025,Central Delhi,110003,2,0,1,0,0,14,14
16-06-2025,Central Delhi,110005,5,2,0,0,0,36,86
16-06-2025,Central Delhi,110008,2,3,0,0,0,0,0
16-06-2025,Central Delhi,110012,1,1,1,0,0,46,50
16-06-2025,Central Delhi,110055,2,5,0,0,0,17,25
16-06-2025,East Delhi,110031,6,11,0,0,0,30,53
16-06-2025,East Delhi,110032,5,1,0,0,0,0,0
16-06-2025,East Delhi,110051,8,10,0,0,0,32,57
16-06-2025,East Delhi,110053,1,0,0,0,0,0,0
16-06-2025,East Delhi,110091,6,4,0,0,0,46,120
16-06-2025,East Delhi,110092,13,7,0,0,0,106,208
16-06-2025,East Delhi,110095,4,2,0,0,0,0,0
16-06-2025,East Delhi,110096,5,3,0,0,0,0,0
16-06-2025,New Delhi,110001,1,2,0,0,0,6,6
16-06-2025,New Delhi,110021,0,1,0,0,0,4,4
16-06-2025,North Delhi,110006,12,5,0,0,0,0,0
16-06-2025,North Delhi,110007,8,3,1,0,0,36,102
16-06-2025,North Delhi,110054,1,0,1,0,0,10,23
16-06-2025,North Delhi,110084,17,10,0,0,0,24,74
16-06-2025,North East,110053,9,7,0,0,0,0,0
16-06-2025,North East,110093,1,1,0,0,0,0,0
16-06-2025,North East,110094,13,6,0,0,0,8,162
16-06-2025,North East Delhi,110032,3,2,0,0,0,82,96
16-06-2025,North East Delhi,110053,11,16,0,0,0,0,0
16-06-2025,North East Delhi,110093,9,4,0,0,0,63,73
16-06-2025,North East Delhi,110094,28,20,0,0,0,0,0
16-06-2025,North West Delhi,110009,3,0,0,0,0,0,0
16-06-2025,North West Delhi,110033,3,13,1,0,0,0,0
16-06-2025,North West Delhi,110034,8,2,0,0,0,0,0
16-06-2025,North West Delhi,110035,3,2,0,0,0,14,72
16-06-2025,North West Delhi,110036,4,0,0,0,0,19,43
16-06-2025,North West Delhi,110039,3,2,0,0,0,84,142
16-06-2025,North West Delhi,110040,5,4,1,0,0,78,98
16-06-2025,North West Delhi,110042,16,6,0,0,0,132,324
16-06-2025,North West Delhi,110052,5,3,1,0,0,66,140
16-06-2025,North West Delhi,110081,4,2,0,0,0,0,0
16-06-2025,North West Delhi,110082,2,3,0,0,0,16,42
16-06-2025,North West Delhi,110083,8,1,2,0,0,36,88
16-06-2025,North West Delhi,110085,11,1,0,0,0,84,152
16-06-2025,North West Delhi,110086,21,10,0,0,0,200,348
16-06-2025,North West Delhi,110088,5,1,2,0,0,0,0
16-06-2025,North West Delhi,110089,1,0,0,0,0,24,46
16-06-2025,Shahdara,110032,1,1,0,0,0,3,15
16-06-2025,South Delhi,110013,1,1,1,0,0,4,20
16-06-2025,South Delhi,110014,2,0,0,0,0,0,0
16-06-2025,South Delhi,110016,1,0,0,0,0,0,0
16-06-2025,South Delhi,110017,5,0,0,0,0,0,0
16-06-2025,South Delhi,110019,6,6,2,0,0,50,82
16-06-2025,South Delhi,110020,2,1,0,0,0,16,30
16-06-2025,South Delhi,110024,3,1,0,0,0,0,0
16-06-2025,South Delhi,110025,4,14,0,0,0,66,100
16-06-2025,South Delhi,110030,4,4,0,0,0,40,98
16-06-2025,South Delhi,110044,22,12,0,0,0,162,274
16-06-2025,South Delhi,110047,2,1,0,0,0,32,64
16-06-2025,South Delhi,110048,0,1,0,0,0,0,0
16-06-2025,South Delhi,110049,1,2,1,0,0,0,0
16-06-2025,South Delhi,110062,21,9,0,0,0,90,133
16-06-2025,South Delhi,110065,5,1,0,0,0,0,0
16-06-2025,South Delhi,110068,3,2,0,0,0,0,0
16-06-2025,South Delhi,110074,4,2,0,0,0,0,0
16-06-2025,South Delhi,110076,3,7,0,0,0,0,0
16-06-2025,South Delhi,110080,1,1,0,0,0,18,24
16-06-2025,South West Delhi,110010,1,1,0,0,0,0,0
16-06-2025,South West Delhi,110016,3,0,0,0,0,1,3
16-06-2025,South West Delhi,110021,1,0,0,0,0,0,0
16-06-2025,South West Delhi,110022,1,4,3,0,0,28,40
16-06-2025,South West Delhi,110023,0,1,0,0,0,0,0
16-06-2025,South West Delhi,110028,2,1,0,0,0,9,11
16-06-2025,South West Delhi,110029,1,0,0,0,0,8,2
16-06-2025,South West Delhi,110030,0,1,0,0,0,6,2
16-06-2025,South West Delhi,110037,5,4,0,0,0,42,76
16-06-2025,South West Delhi,110038,2,0,0,0,0,0,0
16-06-2025,South West Delhi,110043,13,9,0,0,0,138,242
16-06-2025,South West Delhi,110045,5,6,0,0,0,98,144
16-06-2025,South West Delhi,110046,3,1,0,0,0,32,66
16-06-2025,South West Delhi,110057,1,2,0,0,0,22,22
16-06-2025,South West Delhi,110061,0,1,1,0,0,14,16
16-06-2025,South West Delhi,110064,2,0,0,0,0,8,19
16-06-2025,South West Delhi,110066,0,2,0,0,0,0,0
16-06-2025,South West Delhi,110067,1,0,0,0,0,18,22
16-06-2025,South West Delhi,110070,1,0,0,0,0,3,16
16-06-2025,South West Delhi,110071,4,4,0,0,0,0,0
16-06-2025,South West Delhi,110073,1,0,0,0,0,5,15
16-06-2025,South West Delhi,110075,2,1,0,0,0,12,54
16-06-2025,South West Delhi,110077,4,1,0,0,0,32,48
16-06-2025,South West Delhi,110078,6,0,0,0,0,0,0
16-06-2025,West Delhi,110015,4,3,0,0,0,25,50
16-06-2025,West Delhi,110018,12,3,0,0,0,0,0
16-06-2025,West Delhi,110026,2,3,0,0,0,0,0
16-06-2025,West Delhi,110027,5,3,2,0,0,66,118
16-06-2025,West Delhi,110041,32,6,1,0,0,130,270
16-06-2025,West Delhi,110058,4,0,0,0,0,10,34
16-06-2025,West Delhi,110059,46,8,0,0,0,105,160
16-06-2025,West Delhi,110063,4,1,0,0,0,13,35
16-09-2025,Central Delhi,110001,0,1,0,0,1,0,0
16-09-2025,Central Delhi,110002,3,2,0,5,22,56,26
16-09-2025,Central Delhi,110003,1,0,0,2,19,44,36
16-09-2025,Central Delhi,110005,2,2,1,9,48,0,0
16-09-2025,Central Delhi,110008,6,1,0,6,41,0,0
16-09-2025,Central Delhi,110012,3,2,0,3,13,20,34
16-09-2025,Central Delhi,110055,1,2,0,6,31,17,22
16-09-2025,Central Delhi,110060,1,0,1,2,3,0,4
16-09-2025,East Delhi,110031,4,4,0,9,53,44,42
16-09-2025,East Delhi,110032,1,1,0,3,16,0,0
16-09-2025,East Delhi,110051,9,2,0,9,54,72,52
16-09-2025,East Delhi,110053,0,1,0,0,4,10,14
16-09-2025,East Delhi,110091,17,2,0,11,73,80,112
16-09-2025,East Delhi,110092,11,5,1,17,145,72,60
16-09-2025,East Delhi,110094,1,0,0,0,1,0,0
16-09-2025,East Delhi,110095,7,4,0,6,23,126,146
16-09-2025,East Delhi,110096,9,3,0,13,66,0,0
16-09-2025,New Delhi,110001,2,0,0,1,8,0,0
16-09-2025,North Delhi,110006,9,3,0,7,64,58,104
16-09-2025,North Delhi,110007,10,0,0,4,50,50,80
16-09-2025,North Delhi,110084,12,6,0,18,84,51,98
16-09-2025,North East,110053,7,3,0,1,29,5,73
16-09-2025,North East,110093,5,2,0,1,18,0,42
16-09-2025,North East,110094,12,6,0,2,59,8,78
16-09-2025,North East Delhi,110032,12,1,0,16,30,54,28
16-09-2025,North East Delhi,110053,20,12,0,19,96,116,120
16-09-2025,North East Delhi,110093,24,11,0,14,48,79,79
16-09-2025,North East Delhi,110094,29,11,0,32,162,182,193
16-09-2025,North West Delhi,110009,7,1,0,11,29,19,17
16-09-2025,North West Delhi,110033,8,9,0,19,66,136,112
16-09-2025,North West Delhi,110034,11,1,0,9,99,80,76
16-09-2025,North West Delhi,110035,6,2,0,9,40,22,18
16-09-2025,North West Delhi,110036,7,2,0,9,31,70,108
16-09-2025,North West Delhi,110039,8,1,0,15,39,0,0
16-09-2025,North West Delhi,110040,7,1,0,10,58,74,94
16-09-2025,North West Delhi,110042,19,5,0,30,85,97,131
16-09-2025,North West Delhi,110052,2,1,0,6,47,23,44
16-09-2025,North West Delhi,110056,2,1,0,0,8,12,14
16-09-2025,North West Delhi,110081,3,1,0,4,35,86,144
16-09-2025,North West Delhi,110082,5,0,0,2,9,13,23
16-09-2025,North West Delhi,110083,3,1,0,4,22,13,20
16-09-2025,North West Delhi,110085,21,5,2,19,112,150,250
16-09-2025,North West Delhi,110086,28,8,0,16,130,0,0
16-09-2025,North West Delhi,110088,5,0,0,4,35,22,35
16-09-2025,North West Delhi,110089,5,0,0,2,19,24,40
16-09-2025,Shahdara,110032,4,0,0,4,42,16,28
16-09-2025,Shahdara,110093,1,0,0,3,19,3,17
16-09-2025,Shahdara,110095,1,0,0,4,23,8,12
16-09-2025,South Delhi,110003,1,0,0,0,0,1,5
16-09-2025,South Delhi,110013,0,1,0,1,12,8,17
16-09-2025,South Delhi,110014,5,0,0,2,22,0,0
16-09-2025,South Delhi,110016,2,0,1,2,8,3,1
16-09-2025,South Delhi,110017,6,3,0,7,29,0,0
16-09-2025,South Delhi,110019,10,1,0,5,57,28,32
16-09-2025,South Delhi,110020,2,0,0,4,21,24,38
16-09-2025,South Delhi,110024,1,0,1,0,16,3,4
16-09-2025,South Delhi,110025,11,6,0,9,60,78,52
16-09-2025,South Delhi,110030,4,3,0,5,31,60,84
16-09-2025,South Delhi,110044,14,6,0,12,89,47,69
16-09-2025,South Delhi,110047,2,1,0,3,14,14,16
16-09-2025,South Delhi,110048,0,0,1,1,18,10,14
16-09-2025,South Delhi,110049,4,0,1,3,15,5,7
16-09-2025,South Delhi,110062,24,4,0,15,120,178,208
16-09-2025,South Delhi,110065,14,0,0,3,27,34,28
16-09-2025,South Delhi,110068,3,1,1,4,20,10,9
16-09-2025,South Delhi,110074,2,1,0,5,55,70,82
16-09-2025,South Delhi,110076,2,2,0,4,24,0,0
16-09-2025,South Delhi,110080,4,1,0,0,12,28,24
16-09-2025,South West Delhi,110010,0,1,0,2,9,16,22
16-09-2025,South West Delhi,110016,2,0,0,0,5,0,2
16-09-2025,South West Delhi,110021,1,0,0,3,9,0,0
16-09-2025,South West Delhi,110022,0,1,0,5,20,22,34
16-09-2025,South West Delhi,110023,1,1,0,0,7,0,0
16-09-2025,South West Delhi,110028,1,1,0,2,15,0,0
16-09-2025,South West Delhi,110030,0,1,0,1,2,1,0
16-09-2025,South West Delhi,110037,7,1,0,6,29,0,0
16-09-2025,South West Delhi,110038,1,0,0,1,4,8,2
16-09-2025,South West Delhi,110043,11,8,0,18,76,222,196
16-09-2025,South West Delhi,110045,17,3,0,14,93,116,128
16-09-2025,South West Delhi,110046,4,0,0,7,29,62,60
16-09-2025,South West Delhi,110057,5,1,0,4,11,18,12
16-09-2025,South West Delhi,110061,3,0,0,1,11,16,14
16-09-2025,South West Delhi,110064,1,0,0,2,21,14,30
16-09-2025,South West Delhi,110067,0,0,1,2,15,0,0
16-09-2025,South West Delhi,110070,0,1,1,7,32,28,22
16-09-2025,South West Delhi,110071,3,0,0,4,7,15,16
16-09-2025,South West Delhi,110072,2,0,0,1,5,1,4
16-09-2025,South West Delhi,110075,5,2,0,6,39,0,0
16-09-2025,South West Delhi,110077,2,0,0,9,47,0,0
16-09-2025,South West Delhi,110078,7,0,1,5,44,32,28
16-09-2025,West Delhi,110015,6,1,1,3,42,11,28
16-09-2025,West Delhi,110018,15,11,0,10,108,39,63
16-09-2025,West Delhi,110026,2,0,0,0,15,2,4
16-09-2025,West Delhi,110027,8,0,1,11,32,54,94
16-09-2025,West Delhi,110041,15,8,0,23,112,108,117
16-09-2025,West Delhi,110043,2,1,0,6,13,11,10
16-09-2025,West Delhi,110058,1,0,0,3,29,10,10
16-09-2025,West Delhi,110059,26,15,1,36,216,0,0
16-09-2025,West Delhi,110063,3,2,0,2,35,11,27
16-09-2025,West Delhi,110087,4,3,1,2,9,18,12
16-10-2025,Central Delhi,110001,1,0,0,0,0,0,0
16-10-2025,Central Delhi,110002,4,0,0,0,0,0,0
16-10-2025,Central Delhi,110003,1,1,2,2,17,12,24
16-10-2025,Central Delhi,110005,2,0,0,4,41,32,34
16-10-2025,Central Delhi,110008,1,2,0,6,59,32,64
16-10-2025,Central Delhi,110055,0,2,1,5,27,6,26
16-10-2025,East Delhi,110031,2,1,0,10,42,84,62
16-10-2025,East Delhi,110032,2,0,0,1,17,4,22
16-10-2025,East Delhi,110051,4,2,0,6,62,24,66
16-10-2025,East Delhi,110053,2,0,0,2,4,10,6
16-10-2025,East Delhi,110091,11,3,0,8,96,188,130
16-10-2025,East Delhi,110092,8,4,1,18,150,0,0
16-10-2025,East Delhi,110095,11,1,0,4,26,20,55
16-10-2025,East Delhi,110096,5,4,0,0,0,0,0
16-10-2025,Najafgarh,110043,1,0,0,0,0,0,0
16-10-2025,New Delhi,110021,0,1,1,1,5,6,4
16-10-2025,North Delhi,110006,6,0,0,8,73,0,0
16-10-2025,North Delhi,110007,3,2,0,5,38,7,16
16-10-2025,North Delhi,110054,0,2,0,0,0,0,0
16-10-2025,North Delhi,110084,7,4,0,0,0,0,0
16-10-2025,North East,110053,3,2,0,0,0,0,0
16-10-2025,North East,110093,1,0,0,2,17,0,0
16-10-2025,North East,110094,2,3,0,3,35,0,0
16-10-2025,North East Delhi,110032,3,0,0,10,25,0,0
16-10-2025,North East Delhi,110053,14,7,0,23,98,120,174
16-10-2025,North East Delhi,110093,8,3,0,8,55,62,46
16-10-2025,North East Delhi,110094,17,9,0,34,211,174,216
16-10-2025,North West Delhi,110009,3,0,1,3,40,12,36
16-10-2025,North West Delhi,110033,7,0,0,5,78,52,94
16-10-2025,North West Delhi,110034,3,3,1,7,80,22,64
16-10-2025,North West Delhi,110035,3,0,0,3,29,0,0
16-10-2025,North West Delhi,110036,0,1,0,5,40,38,28
16-10-2025,North West Delhi,110039,4,3,1,13,34,34,86
16-10-2025,North West Delhi,110040,2,1,2,16,61,0,0
16-10-2025,North West Delhi,110042,5,5,0,17,122,90,186
16-10-2025,North West Delhi,110052,2,2,0,5,70,22,46
16-10-2025,North West Delhi,110081,2,0,0,7,50,0,0
16-10-2025,North West Delhi,110082,2,1,0,3,21,18,12
16-10-2025,North West Delhi,110083,2,1,0,0,0,0,0
16-10-2025,North West Delhi,110085,7,3,0,18,131,0,0
16-10-2025,North West Delhi,110086,25,6,1,32,158,202,322
16-10-2025,North West Delhi,110088,1,0,0,0,0,0,0
16-10-2025,Shahdara,110053,0,1,0,0,11,0,4
16-10-2025,Shahdara,110093,0,1,0,1,15,6,16
16-10-2025,Shahdara,110095,0,1,0,3,33,4,8
16-10-2025,South Delhi,110003,1,0,0,0,5,0,4
16-10-2025,South Delhi,110013,1,1,0,0,14,14,8
16-10-2025,South Delhi,110014,1,1,0,1,22,12,2
16-10-2025,South Delhi,110016,0,1,0,0,0,0,0
16-10-2025,South Delhi,110017,5,2,2,5,60,30,46
16-10-2025,South Delhi,110019,1,1,0,9,57,8,24
16-10-2025,South Delhi,110020,1,2,0,3,30,8,15
16-10-2025,South Delhi,110025,10,2,0,17,76,60,78
16-10-2025,South Delhi,110030,4,0,0,4,33,22,58
16-10-2025,South Delhi,110044,10,6,0,0,0,0,0
16-10-2025,South Delhi,110047,2,0,0,5,30,10,11
16-10-2025,South Delhi,110048,0,0,1,2,19,0,0
16-10-2025,South Delhi,110062,19,1,0,13,109,33,80
16-10-2025,South Delhi,110065,1,0,0,3,20,4,20
16-10-2025,South Delhi,110068,5,1,0,0,0,0,0
16-10-2025,South Delhi,110074,2,1,0,2,47,0,0
16-10-2025,South Delhi,110076,3,1,0,1,37,8,23
16-10-2025,South Delhi,110080,5,0,0,0,0,0,0
16-10-2025,South West Delhi,110010,1,2,0,0,0,0,0
16-10-2025,South West Delhi,110021,1,0,0,1,3,0,22
16-10-2025,South West Delhi,110023,1,1,0,3,14,2,8
16-10-2025,South West Delhi,110028,1,0,0,0,10,1,8
16-10-2025,South West Delhi,110037,0,2,0,6,53,13,16
16-10-2025,South West Delhi,110043,8,2,1,0,0,0,0
16-10-2025,South West Delhi,110045,4,2,0,13,86,0,0
16-10-2025,South West Delhi,110046,5,0,0,7,27,16,34
16-10-2025,South West Delhi,110061,1,0,0,1,12,0,0
16-10-2025,South West Delhi,110064,1,0,0,0,0,0,0
16-10-2025,South West Delhi,110067,3,0,0,0,0,0,0
16-10-2025,South West Delhi,110070,2,1,0,2,43,0,0
16-10-2025,South West Delhi,110072,2,0,0,0,0,0,0
16-10-2025,South West Delhi,110075,1,0,0,7,47,1,11
16-10-2025,South West Delhi,110077,2,2,0,13,38,0,0
